Customer ID,App Version,Device Type,Pages Visited,Time Spent on Each Page (in minutes),Date & Time of Login,"Clicks (Product searches, transactions initiated)",Session Duration (in minutes)
ea4c6758-6df8-4243-b86d-5c527c12bcce,2.1.0,Mobile,"['home', 'contact', 'settings', 'about', 'login']","[4.31, 3.25, 4.15, 4.03, 1.04]",2025-02-02 20:38:06,4,13.68
ef4066fc-13b6-4c44-ad73-81bef1e210fc,1.2.0,Mobile,"['about', 'help', 'contact']","[4.5, 1.71, 1.37]",2025-02-02 05:34:54,10,20.11
fde2bb64-6ee6-40f9-ab29-ffb9f20fdb72,1.1.0,Mobile,"['products', 'about', 'login', 'cart', 'profile']","[3.61, 4.69, 1.27, 2.21, 4.47]",2025-02-01 22:08:47,5,11.93
13cadf9c-21a1-4fd2-943a-e2f57f6cd7e2,1.1.0,Desktop,"['settings', 'contact', 'home', 'checkout', 'profile']","[4.96, 2.64, 3.02, 3.71, 2.26]",2025-02-01 06:50:48,9,11.93
96273c59-1621-435d-9981-257fffa4572c,2.1.0,Tablet,"['about', 'settings']","[3.33, 4.75]",2025-02-01 09:12:00,10,14.07
7e102438-b56f-4d3b-a00f-1f4bcfe907e8,2.0.0,Mobile,"['home', 'about', 'profile']","[4.8, 2.04, 4.71]",2025-02-02 20:12:05,2,18.33
55e89f5f-68ea-484c-953d-abedc4234fd2,2.0.0,Tablet,"['contact', 'checkout']","[1.02, 4.04]",2025-02-01 17:54:16,3,26.0
5b63b8c8-7dc7-427a-9cda-18165b00a275,1.2.0,Tablet,"['products', 'contact', 'home']","[1.51, 1.49, 4.14]",2025-02-03 01:34:48,8,10.79
eb534fd4-d394-4dd4-9531-6b5b25bd539e,2.1.0,Desktop,"['help', 'profile', 'home', 'products', 'login']","[1.6, 1.73, 4.68, 2.79, 2.9]",2025-02-01 15:31:47,7,28.17
1e412fb7-2ee4-4595-9a93-f50f5d37e0d7,2.1.0,Mobile,"['checkout', 'home', 'cart', 'login']","[3.2, 4.05, 1.81, 4.92]",2025-02-01 08:00:42,5,14.74
bcb88e8c-eb91-44aa-96c8-eb088abc4cc8,2.1.0,Tablet,"['products', 'cart']","[1.52, 4.4]",2025-02-01 09:24:57,5,7.2
31cadeb3-1bd0-470d-84a6-a27cd35c115c,1.2.0,Desktop,"['checkout', 'cart', 'settings', 'login', 'home']","[3.99, 2.67, 1.25, 2.86, 4.51]",2025-02-01 07:23:33,3,17.96
e0ad8de0-e406-47f9-995d-8abf4017d723,2.1.0,Tablet,['settings'],[3.19],2025-02-02 05:00:37,4,7.22
da513984-767f-49f1-b2b6-0c1f6e37833c,1.2.0,Tablet,['settings'],[4.37],2025-02-01 12:19:01,10,17.61
cafa9f96-6e1f-4940-a0f9-f4ac278ce9e5,1.0.0,Mobile,"['cart', 'checkout']","[4.83, 2.62]",2025-02-01 17:44:37,1,8.0
310be60d-6427-45a1-9a8c-2e21b212bdb2,2.1.0,Tablet,"['help', 'contact', 'cart', 'login', 'profile']","[2.04, 4.43, 1.31, 3.75, 3.72]",2025-02-02 19:30:25,3,26.57
4b3995f9-7eb5-4185-8bf8-7414093908d1,2.0.0,Mobile,"['checkout', 'about']","[4.69, 4.49]",2025-02-01 15:51:15,10,13.49
dfd09ce2-c361-4cd9-91f9-a5fc4c255d4c,1.1.0,Mobile,"['login', 'contact', 'settings', 'cart', 'profile']","[1.12, 2.69, 3.47, 3.73, 1.56]",2025-02-02 13:26:31,6,10.31
196ec9c3-5f60-423a-85df-e01327194c37,2.0.0,Mobile,['settings'],[3.16],2025-02-01 01:20:50,3,17.79
3691169e-584a-4091-95c2-797d8d9b6be7,2.0.0,Mobile,"['login', 'profile', 'about']","[1.5, 4.24, 2.26]",2025-02-02 19:23:37,6,17.36
fff4b372-1d08-44d5-b8f6-c577e6a4e1f2,1.2.0,Desktop,"['home', 'contact', 'checkout', 'products']","[4.9, 3.41, 3.73, 3.04]",2025-02-02 15:41:44,1,16.95
ef6bc3b1-76a3-4319-b1d5-5f5eda7bafaf,1.0.0,Mobile,"['products', 'help', 'contact', 'profile', 'about']","[2.57, 3.29, 4.25, 3.41, 2.63]",2025-02-01 05:28:14,2,6.05
22ceff63-7640-452e-bc30-afbbca56b097,2.0.0,Desktop,"['about', 'checkout', 'help', 'products', 'home']","[1.65, 4.83, 3.35, 3.19, 4.67]",2025-02-01 06:05:01,2,14.39
9cf2feb6-2004-4375-a36e-d85c96b54a2c,1.1.0,Tablet,"['settings', 'help', 'profile', 'home']","[4.31, 4.28, 3.53, 4.93]",2025-02-02 21:28:07,3,12.15
50dd5374-571e-44c8-844e-2b611a139acc,1.1.0,Tablet,"['products', 'home', 'login', 'settings', 'contact']","[3.5, 3.02, 4.53, 2.45, 1.07]",2025-02-03 04:30:18,1,14.63
dc111ec2-8276-4ec9-a608-88876037030c,1.1.0,Tablet,"['settings', 'login']","[4.69, 3.21]",2025-02-02 03:44:40,10,18.99
ae15f9c1-3242-4616-b8fd-738b807860bb,1.1.0,Tablet,['cart'],[1.95],2025-02-01 08:12:54,9,10.86
f2a16a1a-c54b-4844-87e0-bace293dc3a9,2.0.0,Tablet,"['products', 'checkout', 'about']","[3.08, 3.42, 2.17]",2025-02-01 23:44:21,7,8.04
1ce26972-e1e5-4099-9c56-936523795a37,2.0.0,Desktop,"['login', 'profile', 'help', 'about', 'contact']","[4.01, 1.64, 2.49, 1.66, 3.54]",2025-02-03 01:37:48,1,24.09
fb687c79-6336-46a2-be2c-cde1ac6d7063,1.0.0,Mobile,"['login', 'home']","[1.04, 3.72]",2025-02-02 00:27:39,1,5.87
fb3b21b9-3519-4dc3-936b-0bedd29dfa75,1.2.0,Tablet,"['contact', 'products']","[4.32, 2.38]",2025-02-03 03:54:48,6,26.13
7734ab80-d32d-4aac-9baf-63d64d68c271,1.0.0,Tablet,"['home', 'contact']","[1.43, 2.83]",2025-02-02 19:03:24,9,21.99
870dc50e-1206-4b43-a12a-ccc51dba7b12,1.1.0,Tablet,"['home', 'help', 'products']","[4.38, 4.62, 2.98]",2025-02-03 15:22:47,8,16.67
9e47690f-cb65-40ff-bc39-a024ed293578,1.2.0,Mobile,['products'],[1.57],2025-02-03 11:54:45,6,26.99
6b0ae69b-280b-47e9-b7e9-01445bc611f8,1.2.0,Mobile,"['profile', 'cart', 'help']","[4.03, 1.91, 1.56]",2025-02-01 00:22:29,3,11.34
70428825-26a1-4b79-8455-3a02c6dbf3e4,2.1.0,Mobile,"['cart', 'profile', 'settings', 'home', 'about']","[4.23, 1.56, 2.67, 4.1, 2.26]",2025-02-02 20:59:56,6,10.87
1d37ee1a-a6d6-4720-9f6c-0ec9f5266e27,1.0.0,Desktop,"['products', 'profile', 'login']","[1.42, 4.97, 3.93]",2025-02-02 20:45:39,8,16.47
255f8998-2afb-414d-bffb-d70820f67dfa,1.1.0,Tablet,"['contact', 'home', 'profile', 'help', 'about']","[1.55, 3.97, 1.4, 4.61, 2.35]",2025-02-03 08:48:49,7,12.18
5d4f833a-ed2b-4e11-849b-8c523e022ac5,1.0.0,Tablet,"['help', 'login', 'checkout', 'about', 'products']","[3.36, 1.27, 1.28, 2.51, 2.52]",2025-02-03 10:23:21,2,16.18
dbb653cc-3d8b-4198-9ffc-f1ee6ebb02c0,2.0.0,Tablet,"['products', 'profile', 'help', 'settings', 'login']","[2.8, 2.7, 1.15, 3.42, 1.27]",2025-02-02 01:48:20,10,16.37
152aff80-231d-4066-b415-ec5932169490,1.1.0,Mobile,"['cart', 'about', 'profile']","[1.85, 4.13, 3.67]",2025-02-01 02:19:37,6,17.49
9ca82208-3bf4-4061-83a5-4729466f249b,1.2.0,Tablet,"['products', 'profile', 'help', 'login']","[1.31, 2.01, 1.66, 2.89]",2025-02-02 12:59:23,7,7.77
d6082e73-42ca-4684-8511-242ff3ed5ba9,1.2.0,Mobile,['settings'],[2.22],2025-02-02 22:12:13,4,6.52
88cbb267-8d4e-400f-9e57-5b7c9c83c043,1.1.0,Tablet,['cart'],[4.11],2025-02-03 16:51:16,2,15.55
efeb13ad-4f2e-4bec-b9f8-cbbf08a30a6b,1.1.0,Desktop,['help'],[4.78],2025-02-01 00:40:27,4,10.88
99c2d155-69be-49b5-b7de-288833b6b2da,1.2.0,Mobile,"['profile', 'settings', 'checkout', 'login', 'help']","[3.37, 4.94, 2.55, 2.3, 1.81]",2025-02-01 15:50:22,6,7.49
f84a4597-4d04-4795-b51b-64137642303c,1.0.0,Desktop,"['home', 'help']","[1.82, 1.94]",2025-02-02 03:04:37,2,9.4
723c55bf-573b-4002-90f1-811773f278ce,2.1.0,Tablet,"['products', 'login']","[3.31, 2.31]",2025-02-02 13:36:23,5,6.08
815ecb50-5fbc-467c-955f-bb15a9e7f852,1.0.0,Desktop,"['contact', 'settings']","[4.84, 3.83]",2025-02-02 09:28:36,7,20.53
de6da88d-896f-4c82-9d85-b46416cf4b96,1.1.0,Desktop,"['settings', 'contact', 'login', 'about', 'checkout']","[2.99, 1.55, 2.26, 4.8, 3.56]",2025-02-01 18:33:29,2,9.33
bc88502b-a8cb-47e3-a1c2-5ae18815ba78,2.0.0,Desktop,"['help', 'checkout']","[2.82, 1.44]",2025-02-03 20:07:27,10,6.43
471dfe0b-31f1-4b23-a737-8d96f33da12c,1.1.0,Desktop,"['about', 'checkout']","[1.92, 1.71]",2025-02-02 01:46:14,3,15.48
000804fa-b5ab-4986-b9db-3c45e88c1605,2.1.0,Mobile,"['help', 'contact', 'cart', 'profile']","[4.92, 4.03, 3.22, 4.08]",2025-02-01 02:19:33,8,6.96
a85536a6-29d6-4649-81e5-4764930d5cc6,1.2.0,Mobile,"['settings', 'about']","[1.31, 2.55]",2025-02-02 18:44:58,7,7.39
9b57f673-6bf7-4d2f-8b2d-8631a5e12547,2.0.0,Desktop,"['cart', 'settings']","[3.54, 1.03]",2025-02-02 12:44:33,3,18.12
138e242b-84eb-4467-95f6-4dd5248cd3be,1.1.0,Tablet,['login'],[2.83],2025-02-03 15:49:07,2,16.62
1ba21180-2a60-4783-a277-1b5ff9b3a504,1.2.0,Mobile,"['about', 'home', 'cart', 'products', 'profile']","[2.39, 2.05, 3.7, 1.49, 4.12]",2025-02-01 08:41:36,7,15.21
f7920b24-1eb0-4aed-8c8f-4b9d52c55b7d,2.0.0,Tablet,"['profile', 'home', 'help', 'login', 'cart']","[1.13, 2.72, 4.62, 1.3, 3.13]",2025-02-02 07:43:23,1,20.25
bb8db437-103d-478d-b592-15c12daa2916,2.0.0,Tablet,"['settings', 'login', 'profile', 'help', 'about']","[1.65, 2.9, 4.19, 2.75, 3.93]",2025-02-03 17:20:02,3,10.66
d000fc7f-7906-41be-a99f-689ff3c5b0a6,2.1.0,Desktop,"['login', 'about', 'contact', 'checkout', 'help']","[3.16, 2.55, 2.9, 1.31, 1.94]",2025-02-03 05:36:16,1,22.72
0e64fdcf-562e-42ca-914c-ff63249e18dc,1.2.0,Mobile,"['login', 'settings', 'checkout']","[4.61, 3.6, 4.63]",2025-02-03 13:34:36,2,22.43
d789326d-5d09-4030-9bcb-96e24c0a6cec,2.1.0,Desktop,"['help', 'cart', 'products', 'about', 'login']","[1.33, 2.77, 1.01, 4.5, 4.72]",2025-02-02 06:25:23,5,23.12
9ac7f86d-f478-475a-b1ba-aa58b673a4b1,2.0.0,Desktop,"['home', 'cart', 'profile', 'about']","[3.21, 2.98, 2.34, 1.6]",2025-02-02 21:04:25,1,6.44
d58d9b8a-214f-4909-9954-955e1dedcc72,1.2.0,Mobile,"['checkout', 'login', 'contact', 'help', 'home']","[4.29, 3.43, 2.11, 2.88, 1.81]",2025-02-03 13:37:19,3,11.77
ed515ba2-6548-40b1-8793-5dd317ad7bdf,1.1.0,Tablet,"['products', 'checkout', 'login', 'cart', 'settings']","[4.42, 2.17, 3.85, 4.58, 2.88]",2025-02-02 19:16:47,8,17.4
92f197f6-04aa-4a2a-bd3e-0bff63cb6b8b,2.0.0,Mobile,"['checkout', 'contact', 'settings', 'help', 'about']","[1.28, 2.36, 4.47, 4.76, 3.06]",2025-02-02 23:32:11,9,25.66
dc98cc40-0dcf-4aad-ae11-e69f6043c44b,1.0.0,Tablet,"['settings', 'profile', 'about', 'help']","[1.38, 4.77, 4.37, 4.45]",2025-02-02 15:23:07,1,15.7
158604cf-d289-4e46-a3ef-144b49119a00,2.0.0,Tablet,"['contact', 'profile', 'help', 'home', 'checkout']","[2.23, 2.85, 4.07, 2.3, 4.57]",2025-02-03 16:36:23,4,21.98
fc2d58ee-f487-4df5-a097-cd551bd8ed59,2.0.0,Desktop,"['profile', 'cart', 'checkout', 'contact']","[1.92, 2.16, 3.89, 4.43]",2025-02-01 13:42:32,6,16.83
90649d42-f481-4415-9a87-c8507e159824,1.2.0,Desktop,"['profile', 'products']","[1.64, 1.63]",2025-02-01 13:25:59,10,15.94
001f2c0a-6bef-4714-b182-2d11e1d4c3e2,1.1.0,Tablet,['home'],[2.85],2025-02-01 02:45:29,9,25.14
bc4b2447-5ac9-4c59-96a0-11f3e9d4a9f1,1.0.0,Desktop,"['products', 'login', 'checkout']","[4.21, 1.96, 3.81]",2025-02-02 11:35:37,1,11.65
d4aea7fa-f0a1-4e91-b7a6-f78cab58e44e,2.0.0,Desktop,['login'],[4.05],2025-02-01 18:58:16,6,19.19
39d90c75-40a3-4cb9-ba87-b8d7dc37a86b,2.0.0,Tablet,"['products', 'checkout']","[4.8, 1.12]",2025-02-01 06:49:50,10,12.96
6ee6e4de-6631-4b19-93bd-3c12f40b9265,1.0.0,Mobile,"['cart', 'products']","[4.87, 2.12]",2025-02-03 10:53:41,7,26.77
b57fac89-8157-40dd-90d8-d89d3bc6f691,2.1.0,Tablet,"['settings', 'contact', 'help', 'profile']","[4.75, 4.25, 1.71, 2.96]",2025-02-02 02:30:00,7,20.66
4b4a5161-fbaa-402a-b126-73b39556a16f,1.1.0,Tablet,"['cart', 'help', 'checkout']","[2.38, 1.2, 1.43]",2025-02-02 06:34:00,8,8.43
64652289-d9d9-4242-90ce-2bc0e3e1213b,2.0.0,Mobile,"['about', 'home', 'settings', 'products', 'contact']","[2.01, 3.14, 3.91, 1.61, 4.7]",2025-02-02 16:20:02,9,14.31
d0d7f5c7-f84a-4444-83cc-5bd76fa9f7bd,1.1.0,Tablet,"['about', 'contact']","[2.34, 4.2]",2025-02-01 07:29:23,9,17.16
3374e0e2-b385-41a9-9436-9775a7471132,2.0.0,Mobile,['cart'],[4.66],2025-02-02 09:07:55,6,15.71
c2067f29-6fc1-4a3f-b9f5-8a5f857fda4f,1.1.0,Desktop,"['login', 'profile', 'products', 'home']","[1.43, 4.89, 3.0, 2.35]",2025-02-02 05:11:40,2,9.85
b37b032d-75a1-4ef2-a555-8a130533b014,1.1.0,Tablet,"['help', 'login', 'home']","[3.19, 3.95, 4.26]",2025-02-02 05:17:09,10,28.73
ba46be17-f2f4-4c97-8bd1-2a564c498d31,1.0.0,Desktop,"['checkout', 'cart', 'settings', 'home', 'help']","[1.74, 1.66, 2.62, 4.13, 4.74]",2025-02-02 10:59:57,3,13.69
1c3b81fe-2e79-4b7c-be69-721432bf9eb3,2.0.0,Desktop,"['home', 'settings']","[4.04, 1.52]",2025-02-01 00:33:45,2,14.11
cdfb1c82-6d6d-4aa3-b0b8-d0b8597b3259,1.0.0,Mobile,"['profile', 'cart']","[3.81, 4.76]",2025-02-03 10:19:41,10,15.25
d4b151ed-74e0-4cab-97ed-4404712575fc,2.0.0,Mobile,['checkout'],[3.82],2025-02-02 00:18:17,9,22.37
dcc8e2cd-e937-4d28-ab1c-981a3e9923b4,1.0.0,Tablet,"['about', 'help', 'cart', 'home']","[4.42, 2.44, 2.54, 4.48]",2025-02-01 00:38:20,7,13.62
0bf03eac-4de5-49bf-8839-ac68f4efe2fa,1.2.0,Tablet,"['login', 'products', 'contact', 'settings', 'help']","[4.95, 1.04, 2.55, 1.16, 3.95]",2025-02-01 22:57:19,8,21.44
be419d53-1c3a-4ae2-9b9e-da66c9e12989,1.2.0,Tablet,"['checkout', 'home', 'cart', 'about', 'contact']","[4.58, 1.72, 1.1, 2.7, 4.71]",2025-02-02 20:06:36,4,21.97
1173076d-d0d7-46d6-a0e7-3af393ea1fc0,1.0.0,Tablet,"['checkout', 'contact', 'settings']","[2.35, 4.0, 3.24]",2025-02-03 22:34:59,5,16.5
f1e301f3-fece-4dd2-b642-4e6a8504f755,1.0.0,Desktop,"['products', 'contact', 'home', 'about', 'login']","[3.72, 3.4, 3.11, 1.51, 3.24]",2025-02-03 04:29:29,6,25.14
67bf9673-8c53-4171-ac37-4726c9820476,2.1.0,Desktop,['profile'],[2.57],2025-02-02 05:33:56,6,21.41
8b3c0cf1-7cb8-47a9-826f-3ffe736c5041,1.2.0,Tablet,"['checkout', 'products', 'settings', 'login']","[1.89, 1.69, 3.63, 2.46]",2025-02-03 18:06:49,4,28.95
5538bc85-b445-4bb7-b355-44b6acb838ca,2.1.0,Desktop,"['settings', 'cart', 'checkout']","[1.18, 2.0, 4.86]",2025-02-01 10:30:09,1,23.51
369d0179-f067-41d8-8d3d-ad16d855032f,1.2.0,Mobile,"['profile', 'checkout']","[3.2, 2.63]",2025-02-02 05:45:59,6,13.74
59a69513-d6f9-4bb4-acf3-97194f557af8,1.2.0,Tablet,"['login', 'home', 'contact']","[1.66, 3.01, 1.42]",2025-02-02 04:24:54,10,20.73
218e1d8f-a4bd-44a6-9cce-1ad7a24ee3cf,1.1.0,Mobile,"['home', 'cart']","[1.89, 1.07]",2025-02-03 04:28:42,8,14.16
debb844f-e994-4ba1-b912-5f1d02be9a5a,2.0.0,Desktop,"['login', 'settings', 'contact']","[4.56, 3.99, 2.46]",2025-02-02 20:45:38,2,13.6
7b8a51c1-41ad-49c2-8c55-e69e7aea6a97,1.0.0,Mobile,"['checkout', 'home', 'settings', 'about']","[3.79, 1.03, 2.32, 3.41]",2025-02-02 09:02:43,8,29.11
a9b0456d-0048-40fb-9643-45aa1b67071a,1.0.0,Tablet,"['products', 'help', 'checkout', 'login']","[3.43, 2.11, 1.32, 4.9]",2025-02-02 02:26:41,10,15.7
e9803be1-d880-4618-b64e-ea55de499633,1.1.0,Mobile,"['help', 'about', 'settings']","[3.15, 2.16, 2.05]",2025-02-03 00:00:45,6,25.52
4864e4ca-91db-4e2f-a0f0-5e50dd5f09f2,1.1.0,Desktop,"['products', 'help']","[1.85, 3.6]",2025-02-01 09:27:14,4,21.97
1d4b48c6-26d3-4c24-97df-46f82633f834,1.2.0,Mobile,"['about', 'products', 'help']","[2.03, 4.48, 3.82]",2025-02-02 13:54:01,1,9.35
df6ded60-ed98-45b5-a045-4d7c83dca622,2.1.0,Desktop,"['login', 'home', 'contact', 'help']","[2.36, 3.83, 2.55, 3.77]",2025-02-01 00:34:25,5,17.64
52d7244c-cf8d-47be-8860-10b79c582ed8,2.1.0,Mobile,['products'],[2.51],2025-02-01 16:29:48,7,18.42
8d7f3a22-c75b-4827-8434-573998cde499,1.0.0,Desktop,['cart'],[3.31],2025-02-01 07:12:07,9,23.15
8cd004e9-6f7c-4231-9b58-7d7b6b984a80,2.1.0,Desktop,"['profile', 'contact']","[3.16, 1.21]",2025-02-02 18:29:20,9,18.52
7291535a-ef41-44e2-ae19-194774a2e2e7,2.0.0,Desktop,"['products', 'profile', 'checkout']","[1.43, 4.35, 3.9]",2025-02-02 08:52:53,8,6.76
56d552bb-e998-4f80-93bd-d2ad943b5b70,2.1.0,Tablet,['checkout'],[1.64],2025-02-02 19:50:56,5,25.6
7b07a34d-7ecd-4c61-bdec-d0a718dfe86d,1.0.0,Tablet,"['products', 'about', 'home', 'help', 'contact']","[2.06, 4.56, 1.24, 2.04, 3.03]",2025-02-02 05:45:02,1,29.15
7b14b856-928b-4433-9275-03281ea41b2c,1.0.0,Desktop,['settings'],[2.36],2025-02-02 14:47:31,10,14.39
bd121798-418c-40db-b90e-99d10f427ac7,2.1.0,Desktop,"['profile', 'login']","[1.04, 3.91]",2025-02-02 16:12:56,9,11.2
b169dc60-6560-490b-bec6-5ad47a62f5eb,1.2.0,Desktop,['about'],[3.77],2025-02-01 20:13:26,9,14.22
453c0f62-6ef4-4f32-afba-d4e09cfaffdd,1.2.0,Tablet,"['checkout', 'help']","[2.92, 3.26]",2025-02-03 10:05:14,1,7.71
71b5c247-4719-4db3-98c4-4f2d878a3f72,2.0.0,Desktop,"['settings', 'cart']","[1.05, 3.45]",2025-02-02 20:26:22,6,27.14
8e2e7b60-a07f-43ce-b1b2-265a66e0cf83,1.0.0,Desktop,"['home', 'settings', 'contact', 'profile']","[1.51, 1.81, 1.63, 4.57]",2025-02-01 16:18:49,4,15.15
25cf10ef-72b8-4920-bbd1-72afd5941840,2.0.0,Tablet,"['contact', 'profile', 'settings', 'about']","[2.29, 2.64, 2.85, 4.94]",2025-02-02 23:17:08,7,26.04
91aff2e1-16fc-41ae-9648-c9b721191e51,1.0.0,Tablet,"['products', 'home', 'cart', 'help']","[2.11, 3.39, 1.13, 3.64]",2025-02-03 11:39:23,8,9.47
c7dacceb-cc0e-4898-816d-1a86f76cdc43,1.2.0,Desktop,['checkout'],[2.44],2025-02-03 02:30:32,7,17.09
2a5c28c6-f267-48a1-b1c7-3e48560ca4ac,1.1.0,Mobile,"['products', 'settings', 'profile']","[3.96, 2.22, 4.75]",2025-02-01 20:17:34,5,7.47
dc5f731e-869d-4b5b-a7e2-76e2b4b938f0,1.2.0,Tablet,"['home', 'help', 'cart']","[4.7, 3.53, 1.26]",2025-02-01 22:59:46,6,20.34
4207f590-7f00-4487-8c9f-a556dfaa5102,2.0.0,Tablet,"['profile', 'about', 'cart', 'contact', 'products']","[1.51, 1.24, 3.37, 4.9, 1.39]",2025-02-02 19:38:32,5,28.51
23162991-2dfb-464a-8132-2cafd09810c0,1.2.0,Desktop,"['checkout', 'login', 'home', 'contact', 'about']","[1.03, 4.67, 4.36, 4.61, 4.86]",2025-02-02 09:03:30,9,13.53
a6142eb7-464c-4602-948f-9958a3cf5e2e,2.0.0,Mobile,"['login', 'about', 'settings', 'help', 'profile']","[3.34, 1.51, 1.54, 1.47, 3.9]",2025-02-01 09:56:52,2,29.49
1c4fff39-8a9f-4d7f-b83b-9b3d4f427734,1.0.0,Desktop,"['cart', 'settings', 'checkout', 'profile']","[1.53, 1.34, 4.62, 4.88]",2025-02-02 21:37:17,2,26.13
ce0a2804-0785-4159-b37e-786dad29eb13,1.1.0,Mobile,['profile'],[4.48],2025-02-02 01:21:10,8,9.1
9a1906eb-7ba7-4788-8d8b-975e88613670,2.1.0,Tablet,"['profile', 'checkout']","[2.28, 2.93]",2025-02-01 08:00:26,7,10.29
d05cd927-1cd5-402d-967a-636cdaacc69f,1.1.0,Desktop,"['login', 'contact']","[3.03, 1.73]",2025-02-01 19:42:54,3,14.97
769db1ff-014c-484c-a0bb-3edc6896671f,2.0.0,Tablet,['products'],[4.98],2025-02-03 03:38:51,6,13.34
497f44e1-2b86-4c17-917a-ffcef497c5be,1.0.0,Mobile,['profile'],[4.22],2025-02-02 09:20:02,2,24.61
0548e81e-5801-4a9b-963e-059ca4b7408f,2.1.0,Desktop,"['products', 'login', 'profile', 'settings', 'home']","[1.8, 1.9, 4.4, 3.77, 1.68]",2025-02-03 21:16:28,3,24.46
2158f26d-b05b-4508-9331-7d09246a60a3,2.0.0,Mobile,['checkout'],[1.97],2025-02-03 08:55:39,1,26.68
0cf08c44-6c6b-466d-b073-cd1bae6f3822,1.2.0,Tablet,['checkout'],[2.1],2025-02-01 18:39:46,4,20.37
79481dd8-d0e4-434c-9c1a-ebc494b3b471,1.2.0,Tablet,"['products', 'login', 'cart', 'home']","[4.96, 1.35, 1.03, 1.98]",2025-02-03 15:16:26,1,20.98
1e842129-1b7a-44a3-bdb8-c3de69eec670,1.2.0,Desktop,['login'],[3.67],2025-02-02 05:23:31,5,7.85
ddf4adc5-4bdd-494b-8bba-80f145525961,1.2.0,Mobile,"['cart', 'contact', 'login']","[2.52, 2.56, 4.95]",2025-02-03 16:01:47,2,13.75
7be44eda-7851-4092-86ff-8eddde629031,2.0.0,Mobile,['help'],[4.61],2025-02-02 07:43:49,9,9.76
1d9495fb-d670-4435-81a7-05ad4712be81,1.1.0,Desktop,"['help', 'settings']","[4.29, 4.02]",2025-02-02 01:23:24,8,21.63
128c020d-0562-4d89-8fd7-1cb3fdead0d2,1.1.0,Tablet,"['login', 'home', 'profile']","[4.5, 2.97, 3.38]",2025-02-01 16:01:08,6,26.56
8920ac29-1d99-4fcc-a95a-8092c0997c0f,2.1.0,Tablet,"['home', 'about', 'settings']","[4.74, 3.67, 1.53]",2025-02-03 19:38:23,7,9.56
cbd81039-52a7-4c1b-a25b-e9bf433b09ae,2.0.0,Desktop,['products'],[3.78],2025-02-03 07:53:41,1,14.26
c2727e38-3cbf-4357-b2dd-fdfd38cbbb2e,2.1.0,Mobile,['cart'],[2.32],2025-02-03 07:03:54,8,6.74
a1f522f6-41d1-40c1-83a0-697c1e86d5c2,1.0.0,Mobile,"['checkout', 'products', 'contact', 'home']","[2.2, 4.61, 1.71, 3.84]",2025-02-02 04:01:47,2,16.19
687c2345-4a97-457f-bbb1-db7cba2ee54b,1.0.0,Tablet,"['login', 'cart', 'profile', 'about', 'settings']","[4.36, 1.12, 2.63, 1.78, 3.19]",2025-02-01 04:08:18,10,10.52
083143b0-c4ee-463c-88ec-8e34223038ff,2.0.0,Tablet,"['home', 'contact', 'help']","[2.72, 2.8, 4.79]",2025-02-01 05:53:35,9,9.12
112bcc2c-97d9-4551-92b9-ab0c31f93d7e,2.1.0,Tablet,"['checkout', 'about', 'profile', 'home']","[2.54, 3.88, 3.18, 3.17]",2025-02-02 13:34:25,2,29.09
cc1fc48f-7ad5-4540-bfce-0f53f8a86154,1.1.0,Mobile,"['profile', 'products', 'help', 'settings', 'cart']","[2.91, 1.79, 3.06, 2.77, 1.77]",2025-02-01 13:09:45,9,13.64
88edc2d7-4a67-45b9-a560-09a2693d5387,1.2.0,Tablet,"['settings', 'products', 'checkout', 'contact', 'cart']","[1.04, 1.67, 2.47, 1.2, 4.92]",2025-02-03 17:27:41,2,29.9
76276496-18b2-455c-a400-02132c080e8e,1.1.0,Mobile,"['settings', 'help', 'about']","[2.06, 1.56, 2.86]",2025-02-03 19:03:33,7,18.17
1af54d1c-a7db-433f-a954-e700673ce2c2,2.0.0,Tablet,"['profile', 'about', 'help']","[2.54, 4.47, 1.73]",2025-02-02 03:14:38,3,8.99
e549e5d1-772e-4b71-ae6e-42cf11eca2a1,1.1.0,Mobile,"['home', 'login']","[4.43, 2.89]",2025-02-01 04:42:21,4,16.16
0effa68a-c5da-4f50-9399-974628b53887,1.0.0,Desktop,"['login', 'cart', 'products']","[3.81, 4.87, 2.84]",2025-02-03 22:36:05,10,6.71
6667dad7-266c-420e-b53f-485059c6304e,1.1.0,Desktop,"['profile', 'login']","[2.26, 3.23]",2025-02-03 05:59:45,8,5.82
3ba91b0c-a392-4768-a9d2-9cdf7ce275b9,2.0.0,Mobile,"['contact', 'cart']","[3.77, 3.21]",2025-02-01 18:39:11,2,9.27
d0543261-dceb-4055-be7d-32cdb789ddbe,1.2.0,Mobile,"['checkout', 'profile', 'cart']","[3.17, 2.96, 2.78]",2025-02-01 06:24:33,1,7.61
939e6640-329d-4f82-87ae-cefcf5045b90,2.1.0,Mobile,"['home', 'profile', 'checkout', 'cart', 'about']","[1.64, 1.36, 2.91, 1.35, 3.98]",2025-02-02 00:14:39,9,20.13
102c662c-8d22-4d5b-990a-aa58fba44cc2,2.0.0,Desktop,"['about', 'contact', 'settings', 'home']","[3.89, 1.72, 3.66, 2.36]",2025-02-03 16:59:45,10,7.46
817d264f-6c98-4df8-b02f-0e8859c752ee,1.0.0,Tablet,['login'],[3.36],2025-02-01 16:37:48,2,9.14
