Customer ID,Social Media Platform,Post Type,Post Date & Time,Sentiment Score,Engagement Level
36c1a4d4-3fc3-43e8-a805-b0e3a27f8b82,Instagram,Comment,2025-02-01 12:30:14,Positive,685
b9657f34-23c8-42ba-837a-48ed33e4397c,Twitter,Like,2025-02-03 01:16:13,Positive,52
ade8c0f1-f128-4d43-be10-099f8435d06a,Twitter,Comment,2025-02-02 02:16:22,Neutral,336
f7639741-8204-4224-bfc2-58ab6e1b0395,Instagram,Share,2025-02-02 22:18:05,Positive,364
a6adbd99-c94f-463a-834c-cf9a80753d55,TikTok,Comment,2025-02-02 07:54:51,Neutral,791
ebeee4d3-82cf-46ed-8ad6-04b70bd70611,Twitter,Share,2025-02-01 00:21:39,Negative,284
182a45a1-e136-43cc-8c90-1c0809369f8c,Instagram,Like,2025-02-01 11:42:17,Positive,899
d87f1aa1-fd9a-485f-b378-f66106a8e7db,LinkedIn,Share,2025-02-02 00:53:05,Negative,429
ada03bee-c37b-4ce5-9ad0-b20af36a960c,Twitter,Comment,2025-02-02 00:28:28,Positive,580
ec738f85-d4a4-4e10-adb8-3080c3cef157,Facebook,Like,2025-02-03 04:59:31,Positive,470
8d3f108f-edab-49a5-8766-1b5a979c3e51,LinkedIn,Comment,2025-02-02 23:55:02,Negative,556
f259079d-8453-42f7-b5c7-d2cb2bcb9238,TikTok,Share,2025-02-03 04:45:27,Negative,982
2886ffa6-2178-4dc7-a4a0-c684bcbba940,Twitter,Comment,2025-02-03 02:08:04,Neutral,376
52a7ef47-31cf-4f74-b674-e1a628f31d6f,Facebook,Like,2025-02-02 21:53:05,Negative,815
f490aabb-77cc-4ffd-a23f-fbea6f3c8c0d,LinkedIn,Share,2025-02-03 10:56:03,Positive,548
00de7e52-6508-42e5-82d3-18afb40f1dd8,Facebook,Like,2025-02-03 19:38:34,Negative,220
27a88044-5f12-4b89-9402-c9285c65006f,Facebook,Like,2025-02-01 21:23:20,Negative,364
5998ef4f-0ebd-4bec-a8e8-beeaf1bdae02,Twitter,Share,2025-02-02 02:02:54,Neutral,574
5710b1b4-1991-424c-8104-69ac102fbb20,TikTok,Like,2025-02-03 00:38:29,Negative,603
e1a94af8-01e5-49e2-a2e4-deb7711f6a31,LinkedIn,Comment,2025-02-03 17:49:21,Neutral,588
58b0c1ab-5719-4bba-a645-b410877e7aa5,LinkedIn,Share,2025-02-02 10:32:03,Positive,939
68016371-f2aa-45b4-be82-6ab3f9725631,Twitter,Like,2025-02-01 14:35:13,Negative,779
9432dd49-e7f3-4cd2-969d-c2032135f8ce,LinkedIn,Share,2025-02-02 08:57:15,Neutral,172
33df18fb-bbe1-433a-8fa4-7ac349aa7312,Instagram,Comment,2025-02-02 21:27:16,Negative,460
93a25c7c-3da1-41e0-81c3-a785c0a51929,Instagram,Like,2025-02-01 23:14:03,Neutral,537
8f2e089a-0cfe-41da-a3e3-37dad0c6ff17,Instagram,Share,2025-02-02 22:15:53,Neutral,243
7caa7593-92ff-4b75-8f80-8bfdb75703f9,Instagram,Like,2025-02-02 23:20:26,Positive,336
ff29d4f0-c31c-428e-a902-0881242dff5b,Instagram,Share,2025-02-02 02:42:03,Positive,362
2c8c4259-9302-43b4-90db-5cc0433f34a6,Twitter,Comment,2025-02-01 18:15:47,Neutral,862
116e3eca-b039-40bd-84ea-ee89b9c52232,Instagram,Comment,2025-02-03 20:11:59,Neutral,931
35df9ac0-44da-4260-afe8-d222af3f5568,Facebook,Comment,2025-02-03 22:31:04,Positive,527
bc05e748-24ef-4954-824b-52ba277b917a,Instagram,Share,2025-02-02 17:43:16,Negative,301
7e3d4d6c-74a5-4c4d-8c6d-b926f6e9b43b,TikTok,Share,2025-02-01 19:12:26,Positive,831
b2778c42-bc88-4eaa-a196-79e69b0be79e,TikTok,Share,2025-02-02 04:32:28,Negative,114
db21464b-402d-4159-963f-14cf6e1a9de2,Instagram,Comment,2025-02-02 16:14:00,Positive,876
e9103aca-b7e1-47d5-9c86-3ce2a10abaef,Twitter,Like,2025-02-01 02:02:52,Positive,275
b5a4062c-35df-4290-8122-e2e6f11fea26,Facebook,Like,2025-02-02 08:03:06,Negative,937
d6d41dea-bc9f-484b-b428-f465d97f4148,Facebook,Comment,2025-02-03 02:24:30,Negative,463
45bf03f8-8d12-4846-9ce7-b98878e20cac,Twitter,Share,2025-02-02 16:46:45,Positive,703
d8db03dc-6060-4047-9971-76dd5fc681f7,Instagram,Comment,2025-02-02 04:29:24,Neutral,431
471cd4d3-9328-4b2f-8116-4b620523e1ef,Twitter,Like,2025-02-03 07:08:59,Positive,843
64598f31-e05c-43ab-9ed4-8b9bcc2517b9,LinkedIn,Comment,2025-02-02 20:41:26,Positive,573
273f9883-b80e-4d7e-9f62-7044664f2c81,TikTok,Comment,2025-02-03 11:18:59,Positive,628
4caea3ea-d7b3-446d-9e9a-6b0ec72b9d9e,Twitter,Like,2025-02-01 07:57:03,Positive,793
93ade884-11f2-469a-a52e-2752a5aeeace,Twitter,Share,2025-02-03 17:52:18,Positive,212
670511f6-f76d-488a-ba68-378d335df097,LinkedIn,Share,2025-02-02 18:45:20,Positive,459
b5693ea6-b9a0-49d3-b9ce-c2f8440f98b6,TikTok,Comment,2025-02-02 17:07:53,Positive,340
c85e5bb0-9cca-4ed2-a17d-be6cadf116b7,Twitter,Share,2025-02-03 05:24:47,Positive,180
a9e673e0-39c5-4fa2-8202-4808bfbd7055,LinkedIn,Like,2025-02-01 14:07:02,Positive,876
131ac814-42ac-4a98-9cd3-6983491e3c31,Facebook,Share,2025-02-03 19:19:10,Positive,770
4b1684c4-2b09-46b8-9df0-67ff25467416,Facebook,Like,2025-02-01 11:27:05,Negative,362
c19960f3-04bc-4fb8-ac61-b363dc656392,Twitter,Share,2025-02-02 05:50:16,Negative,403
2d548ac5-0e3b-4f2f-bbf1-479df2987e96,LinkedIn,Share,2025-02-03 15:22:15,Negative,792
39559638-af04-4ef4-9c11-cca1d698a2ad,TikTok,Comment,2025-02-03 02:10:13,Negative,256
4b29936e-720d-4ff4-a7ac-d64b8984de63,Instagram,Comment,2025-02-02 08:32:17,Positive,647
7fa95020-a8b8-4c89-bf16-ae2b0ccf4d29,Instagram,Comment,2025-02-01 12:32:19,Neutral,462
69d3637c-cfbb-456c-8314-df303a9e388f,TikTok,Like,2025-02-01 23:09:20,Neutral,612
148ab1d3-5ca0-47da-88c1-22741d0e7440,LinkedIn,Like,2025-02-03 21:16:30,Negative,529
e590e21c-2396-45c9-afbd-d9abaa3f0389,Facebook,Like,2025-02-03 09:46:52,Positive,53
208f5847-ef39-4003-b7a4-eb774a8a0e09,Twitter,Comment,2025-02-02 03:58:26,Positive,176
f95ce3ae-718e-43a6-bae8-686556bc38d1,Twitter,Comment,2025-02-01 20:26:45,Negative,951
62c7531f-2e89-4971-8672-54db5e27bba1,TikTok,Like,2025-02-01 17:27:03,Positive,516
8e3504f0-117c-4999-87ad-ca582cbfbca2,Twitter,Comment,2025-02-02 21:38:29,Neutral,198
4c8a67d8-948b-47ba-8577-33e0f6bfbc46,LinkedIn,Share,2025-02-02 16:59:30,Negative,109
c7f3af68-d27d-4824-890d-e83c30d3cae8,Facebook,Share,2025-02-01 10:32:09,Neutral,763
6a7e3509-f0ae-4012-b989-19859e31edaa,TikTok,Like,2025-02-02 13:24:16,Positive,20
14416fe5-faf1-4198-b8c8-7eacfead5485,Facebook,Like,2025-02-01 07:57:52,Positive,815
8636bf65-5b00-4948-8bc5-ab6904b6adc8,TikTok,Share,2025-02-02 02:45:37,Positive,420
4520f66b-bf7e-4699-9e57-ded9e947add6,Twitter,Comment,2025-02-01 03:48:50,Neutral,579
99616983-6936-4ca2-9dc2-83d002970d83,Facebook,Comment,2025-02-02 01:14:44,Positive,423
6e4aec9c-5731-4e8b-8d6c-86e82e4e7321,LinkedIn,Share,2025-02-02 15:23:55,Neutral,22
a80318d7-903e-4eb5-8243-20895743f712,TikTok,Share,2025-02-02 00:44:59,Negative,828
41833a8b-d79d-4ccf-89fc-49856d8dcbc5,Twitter,Comment,2025-02-02 21:15:05,Neutral,284
e37a9097-945c-46ee-bf9b-fcfad9554bb4,Facebook,Like,2025-02-03 20:33:18,Neutral,615
962063b8-4a1b-41dc-8ec1-47617341047f,Twitter,Like,2025-02-03 15:07:57,Negative,641
1afe6746-7520-4be4-8d64-fd202e41107a,LinkedIn,Share,2025-02-01 13:51:27,Positive,350
b187c984-e066-4915-a99e-be4026da384d,Facebook,Like,2025-02-03 00:42:52,Negative,596
d015126c-a795-4fe4-a4a6-23fd72b2eee7,TikTok,Like,2025-02-03 12:19:16,Neutral,295
ec72b24c-b4ef-4aa4-9a96-b157ce26c912,TikTok,Comment,2025-02-02 03:21:45,Neutral,11
428a2b42-3ac9-4d1d-8924-64ce53a534fa,Instagram,Comment,2025-02-02 19:22:24,Positive,615
e949a972-8090-4d3c-af56-a92a97f932b8,Facebook,Like,2025-02-01 14:56:08,Neutral,37
ebda1ca8-f161-4b69-bfd5-b2d87791a850,Twitter,Share,2025-02-02 10:53:32,Positive,755
2deea5bc-71f7-4a10-bfd9-749bea034223,Instagram,Share,2025-02-03 12:24:31,Negative,389
ec0fc0f7-bcfc-4bf3-bcb8-bdf4e6877d2a,Facebook,Share,2025-02-03 15:59:29,Positive,885
a32b4880-79c3-42a5-ab5a-4be502598aca,LinkedIn,Comment,2025-02-01 22:02:54,Negative,228
009e2c0a-ab89-415c-b26d-9af37fdfc594,Instagram,Like,2025-02-03 16:24:43,Negative,132
15b9fef4-eb77-4402-98e3-1834dc8ca3a4,LinkedIn,Like,2025-02-02 11:33:24,Neutral,989
4625bde7-97c4-4a58-a13a-5ef1dc5e01ee,LinkedIn,Share,2025-02-02 22:12:47,Neutral,952
70a3a00c-58ef-4974-9750-00c817021f3b,Twitter,Like,2025-02-01 11:11:13,Positive,828
d2175c75-d5d1-4ebe-9362-29bfe52dbf54,TikTok,Like,2025-02-01 04:50:25,Negative,742
4324225b-3bae-4ea8-a1ac-63c0c4274c1d,Instagram,Share,2025-02-02 11:29:05,Neutral,690
709cd9e2-cc01-4452-8605-ecd687cd324d,LinkedIn,Comment,2025-02-01 18:58:10,Negative,104
7e35fb8f-7c6d-4764-8d1a-1854a888353a,Instagram,Comment,2025-02-01 23:58:04,Neutral,683
616d9140-14f3-4173-a3c9-0b7e49b262ec,LinkedIn,Comment,2025-02-03 19:48:18,Neutral,571
60991a58-27c9-4fb6-9435-9229dbbd6b5c,Twitter,Comment,2025-02-02 19:45:13,Neutral,187
bb1767e3-4db3-40d1-bf9b-b1c091dc4520,Instagram,Share,2025-02-02 02:12:20,Positive,119
de61624f-2acd-4844-8a11-cc612df04667,Instagram,Like,2025-02-03 15:03:40,Neutral,798
beb55898-ff73-41a6-bc7a-2a5fca932227,Facebook,Share,2025-02-03 15:12:08,Positive,953
2e80723d-9ae7-48db-83e0-fc454b5458b4,Facebook,Comment,2025-02-03 16:34:58,Positive,987
b11edf8a-b17a-49da-a6b3-c33f33c92970,Facebook,Comment,2025-02-03 10:22:02,Negative,29
a576e400-b4b6-445f-b734-6f3c1ca962a7,LinkedIn,Share,2025-02-03 04:28:03,Neutral,408
e82a27d0-f391-4419-904f-69d3d80c6150,Facebook,Comment,2025-02-02 17:53:25,Negative,646
82acc68d-9bb0-48c3-b5db-656559e0768c,LinkedIn,Like,2025-02-01 03:12:40,Negative,971
bf45607e-6c2b-4413-a5c1-614c936620b8,Instagram,Share,2025-02-03 02:42:25,Neutral,166
8c486eb3-bfab-4fe1-9a9d-8d9c9907e4ed,Twitter,Share,2025-02-02 15:00:42,Positive,190
4ece9844-5971-4824-a3b8-4b638b258874,TikTok,Share,2025-02-03 13:12:52,Neutral,822
280b7988-90f1-46fa-8e50-0313d3518188,TikTok,Comment,2025-02-01 15:21:55,Negative,4
4140d7cf-bfac-4870-89b9-df18db21e646,Facebook,Share,2025-02-02 08:29:47,Neutral,992
c3df0426-e8ae-43fd-86b9-6db41d19d8d3,LinkedIn,Like,2025-02-02 18:02:59,Negative,309
b33a7770-cd15-4cfe-b105-0a185278c189,Twitter,Comment,2025-02-01 21:52:17,Neutral,53
d7d42d79-d30f-4cb8-916f-14596d539e1d,Twitter,Comment,2025-02-01 14:35:51,Neutral,503
3ec8e695-b7c3-42ea-86bb-de70b789747a,TikTok,Comment,2025-02-01 17:15:46,Positive,782
eb65df27-34d9-4c2f-b937-a239527f526f,Facebook,Like,2025-02-01 00:22:07,Negative,673
62fd471f-8282-4125-8e35-643a5c618e29,Twitter,Comment,2025-02-02 01:56:16,Negative,32
23c77c87-0981-4d5b-8b19-4188c976a9d1,Facebook,Like,2025-02-02 00:51:25,Positive,648
d4126a3b-f399-487d-b897-a25739c6ff53,Twitter,Share,2025-02-01 03:07:24,Positive,772
3434d4af-d600-48a2-a5f7-8c993a157347,Twitter,Comment,2025-02-03 15:23:33,Negative,601
54a27f90-ca62-41d7-adf1-38697819e360,Facebook,Share,2025-02-02 03:45:28,Positive,153
f90f0680-2dcc-4b32-b60f-8d68c2c94751,TikTok,Share,2025-02-02 04:28:48,Positive,960
bb4d9e65-3027-45b8-975a-6f9692db30bf,LinkedIn,Comment,2025-02-01 07:26:25,Neutral,266
7175ed24-1334-4787-be95-5d2efca19897,LinkedIn,Comment,2025-02-03 05:16:01,Negative,671
e75ffda1-5a43-4dec-9bec-732b028080c0,LinkedIn,Share,2025-02-02 07:36:47,Negative,709
a275cbc7-b9f3-4459-a17c-b48d4cf9cf2d,Facebook,Comment,2025-02-03 23:30:34,Negative,179
8f928609-291b-483f-baf7-db39907b4979,TikTok,Like,2025-02-03 11:17:44,Negative,510
0866bf6d-76a1-4476-ba97-b9bc6c9d033e,TikTok,Comment,2025-02-02 17:26:39,Negative,378
5ad9db99-bb09-49eb-96b1-ff52448af827,TikTok,Share,2025-02-01 13:25:31,Neutral,510
fbc4f76f-5ade-4131-9996-dc84168df773,Instagram,Share,2025-02-01 05:48:02,Negative,740
3fbc7ad3-c6c0-4985-993e-d8968a2699d7,Facebook,Comment,2025-02-01 18:41:31,Neutral,516
e7ce1d1b-7ac8-41d2-b56e-e443dbeb728f,Twitter,Comment,2025-02-02 22:42:55,Neutral,150
e70b3107-4780-41a5-97e6-73d3c55ce2c5,Instagram,Comment,2025-02-03 08:53:59,Positive,879
6feda24d-3132-48db-89c3-e53a986337f2,Facebook,Comment,2025-02-02 14:10:20,Neutral,331
628c2bbc-cebc-4514-882d-ee355e8dfec2,LinkedIn,Like,2025-02-02 10:52:58,Negative,863
d22695e2-96e7-4692-a68c-c21fc2b49972,Twitter,Like,2025-02-02 10:49:14,Positive,650
6fcda97f-36a5-4613-a3eb-7934f3cfb18e,LinkedIn,Comment,2025-02-02 09:45:32,Negative,931
9221c780-5cac-41fc-adca-09cbca1f6acc,TikTok,Like,2025-02-01 11:14:08,Negative,894
58951d56-7c2b-498b-90b7-d234f8b2ff62,Facebook,Comment,2025-02-03 19:06:13,Negative,143
8ef0791e-b16a-47b9-becd-da4bc48bf0dd,TikTok,Comment,2025-02-01 19:14:55,Positive,736
1e7eb3b8-5bc2-4d9d-a46f-7626df2381d0,Twitter,Comment,2025-02-03 22:17:48,Positive,673
4c18f2cd-c019-46d3-8d46-3de5f63b36fe,Facebook,Comment,2025-02-01 04:15:40,Neutral,853
59639c7e-7ffd-4ec1-89a6-29be6cf7d102,Instagram,Comment,2025-02-02 06:21:05,Positive,929
24d8d503-e14a-4f61-bec8-435d6c3c856c,TikTok,Like,2025-02-03 14:33:00,Negative,357
fadd5ce4-d1ec-4a85-b404-eb3f91f4570f,Instagram,Share,2025-02-02 05:48:19,Positive,183
ad735368-8396-4e7f-9dfe-dae781a7bd46,Twitter,Like,2025-02-03 23:55:00,Neutral,281
11b20b57-392f-4a29-a516-3ebb4e6f983c,Instagram,Like,2025-02-03 04:00:29,Positive,913
9c7a8d9b-7041-48b3-8ad8-0a256fbf44c8,LinkedIn,Like,2025-02-01 21:55:00,Neutral,961
95eb8d2f-0815-4fd8-93f3-c2208a5e9abe,LinkedIn,Comment,2025-02-02 01:17:19,Negative,725
d383684a-7aab-49e9-8572-248efce2fdee,Instagram,Share,2025-02-01 03:03:25,Positive,505
fd62c4c3-1057-4147-a86f-74a048813f7d,Twitter,Like,2025-02-01 21:01:12,Negative,478
a87ec411-d917-4194-bcc0-6c83f6e22de7,LinkedIn,Comment,2025-02-02 00:08:59,Neutral,818
c5edcdef-e8f1-4600-9396-cb3edfbff28d,Instagram,Comment,2025-02-02 07:01:14,Negative,257
d9919e4e-9ea7-4c4c-8504-b6123ceb3989,Twitter,Share,2025-02-03 04:41:27,Positive,163
15bfb543-643e-4cf8-8e0d-35b0cf32a88c,TikTok,Share,2025-02-02 13:43:56,Negative,567
2068fdc1-83d9-49d1-a9d0-dac8ab0a7f72,LinkedIn,Like,2025-02-02 20:23:15,Positive,290
f5396d18-e3ba-42fd-9880-77d968bd833c,Twitter,Share,2025-02-03 12:14:10,Neutral,605
07e41712-537f-45a6-a57c-054f50a03431,Twitter,Like,2025-02-01 18:42:52,Positive,930
e4f3cc1c-c1dd-4201-951d-0b9ffafffee1,TikTok,Comment,2025-02-02 21:00:57,Negative,980
9c85b69c-234e-42f4-be7e-8342676a4858,Instagram,Share,2025-02-03 20:25:39,Neutral,242
39b84fd3-e110-4867-8d7d-8e3060caf6d2,Twitter,Like,2025-02-02 08:55:52,Positive,667
358d15e2-8292-4d5f-ad7f-880e7a919ddf,Twitter,Like,2025-02-02 09:10:00,Negative,8
2459a50a-0f90-4c5f-aa82-75001df01c93,Facebook,Share,2025-02-02 09:48:04,Neutral,400
0d114095-0147-4d1a-97c8-2d51f2913787,TikTok,Comment,2025-02-03 18:50:59,Positive,275
8d9db0c1-7cbe-4432-a4ec-57593352b0ac,Facebook,Like,2025-02-03 19:27:53,Neutral,139
e84341f5-3253-48f6-8aac-8ddf64337619,Facebook,Like,2025-02-01 08:30:11,Positive,67
3c49658c-ae60-46b1-82d8-24be1d957da9,TikTok,Comment,2025-02-03 19:10:26,Neutral,661
8ad48d1f-748d-446e-b795-b4bf4fe223e0,Instagram,Share,2025-02-02 23:29:50,Neutral,830
d21aa637-b54f-4dea-aed1-7b874c212f30,LinkedIn,Share,2025-02-02 19:45:32,Negative,707
b4e03170-6c8e-4f27-9153-acb75eca999a,TikTok,Like,2025-02-02 11:14:12,Negative,545
ee36449f-1059-4039-902b-b98025a21b2f,Twitter,Comment,2025-02-01 02:33:32,Positive,998
23780cc3-9ef0-4280-acd3-8f5233587a27,Facebook,Like,2025-02-01 16:09:00,Positive,587
cd215415-7c9a-41d5-9dcf-483ff4a0f8d0,Twitter,Comment,2025-02-01 00:09:15,Negative,290
3f5579c9-c64c-4111-8020-c96ff65deb75,TikTok,Comment,2025-02-03 09:12:39,Negative,715
0d932dc6-06ab-4923-981a-d72d13cad2ad,Instagram,Share,2025-02-02 18:19:08,Negative,123
b3642203-0141-4391-850a-9d16cc40c4f1,Twitter,Comment,2025-02-03 21:26:34,Positive,950
912f1d5d-8869-4452-94f2-e3f4438a37f0,LinkedIn,Comment,2025-02-02 13:50:47,Positive,496
adae979c-63fa-43c0-a8f5-bed09aad95ee,TikTok,Like,2025-02-02 22:14:06,Negative,953
0784adf7-b132-4dcc-bdb2-b3efb6b849e0,Twitter,Share,2025-02-01 12:11:28,Positive,708
7491e8e7-1bca-455d-b31b-09b187e61233,TikTok,Share,2025-02-02 05:33:57,Positive,400
b82daa7b-876b-4363-84e9-49769fd3271d,Facebook,Like,2025-02-01 00:13:21,Neutral,723
02a916d6-eb64-48b7-8ecb-7cbcd8d12be7,TikTok,Share,2025-02-01 07:54:46,Negative,515
e805f295-5863-480c-af59-93224860c8e0,Facebook,Like,2025-02-03 19:44:27,Neutral,497
125b8907-3860-4909-966b-fc5294584084,LinkedIn,Share,2025-02-01 21:48:22,Positive,44
efb81fa4-8725-46b2-a451-b9dd68fc5cd5,TikTok,Like,2025-02-01 16:58:23,Negative,250
17162420-3e6c-4d04-835f-4bdbb881191f,LinkedIn,Share,2025-02-03 20:16:43,Negative,522
1be8ccc4-0ad0-45df-8461-7bac8979ca8e,Twitter,Like,2025-02-03 05:06:33,Neutral,617
54b4e31d-ad62-4e36-aa4b-015d69bdf0ce,Twitter,Comment,2025-02-02 07:42:03,Positive,601
e6bb02a2-6eb1-4d9a-bc5b-12333c169f8d,Twitter,Share,2025-02-02 18:16:37,Negative,695
7538a371-ebea-4d50-bc81-cacc82eee186,Instagram,Comment,2025-02-03 04:05:53,Negative,916
daeb1448-0429-4ef9-b048-f6960a35a268,Instagram,Like,2025-02-01 17:46:14,Positive,144
f4379062-f482-4c4c-89a0-f0a6f7ddcf15,TikTok,Share,2025-02-02 06:50:31,Negative,219
78368821-1584-406d-ace3-0ba06491fd89,Instagram,Comment,2025-02-01 23:15:43,Neutral,64
ce9f0f00-18f3-4ba8-b533-d3c05939fee9,Twitter,Like,2025-02-01 07:54:29,Neutral,56
25f960c4-7200-4658-875f-8918985f458f,Twitter,Share,2025-02-02 03:10:06,Neutral,390
1c8c8599-4ee2-435a-b19d-8de579d2ea65,Twitter,Like,2025-02-02 09:49:09,Negative,546
055be337-4fe7-4e47-bbf3-c2c488c8250a,TikTok,Like,2025-02-03 11:07:13,Negative,965
2e165fd9-2adb-4e3e-8eba-0445eb066d88,LinkedIn,Like,2025-02-01 08:00:33,Positive,727
ce27fb45-244d-470e-a660-d160cab90ee1,Twitter,Like,2025-02-02 07:31:57,Neutral,452
399379b8-5b04-4f55-9159-a87c0c34fe47,Facebook,Share,2025-02-02 11:56:46,Neutral,667
9ab71f60-8e34-44e8-9d35-db98ff481fea,LinkedIn,Comment,2025-02-02 09:25:10,Positive,525
6524a7d4-7fc7-42a7-b599-4a66e13e3ae3,TikTok,Like,2025-02-03 20:34:21,Neutral,223
17c53747-136f-4aa5-b20a-e8a6782e78d1,LinkedIn,Like,2025-02-02 10:47:09,Negative,6
2e78dd5b-0163-44a0-ab28-42831b475e0a,Facebook,Like,2025-02-03 16:09:31,Negative,332
f14b020a-9400-4d2f-a4de-339f04928af3,Twitter,Comment,2025-02-01 17:24:35,Positive,347
ac38b5aa-78ae-4272-b7f1-971f3bc8e9e1,Twitter,Comment,2025-02-01 08:41:30,Negative,108
e3d3db8e-600a-4c90-8d3c-e0e57c0d90dc,Twitter,Share,2025-02-02 19:48:08,Negative,462
7ec82886-e07f-4050-8c70-98882046a4ba,LinkedIn,Comment,2025-02-03 14:35:47,Negative,327
ae2f1031-bcea-4ae6-a978-a02dd8bb1553,Twitter,Share,2025-02-03 11:37:03,Positive,745
01bc53c4-3830-43ec-a085-8bf13cef94b4,TikTok,Comment,2025-02-03 06:13:02,Positive,978
bc5a847e-b56b-444d-968f-0b8c3fa77a24,Facebook,Like,2025-02-03 12:41:22,Negative,105
3107828c-85d3-4892-a743-6ed166b924fc,Instagram,Share,2025-02-01 17:51:00,Negative,990
9e5da4a9-a135-44d3-afa5-16a47c91fb8a,Facebook,Share,2025-02-02 10:34:37,Neutral,658
8d835a1f-d5ed-479e-b4d9-82a4950f8e00,Instagram,Like,2025-02-01 00:31:21,Neutral,278
cecf7341-eae8-49c4-8e09-c2d2e70d0d33,Instagram,Share,2025-02-01 01:22:00,Negative,259
7daf55f6-a563-4595-8ade-fd9ce33b34b5,TikTok,Share,2025-02-02 09:19:19,Neutral,884
3afe863e-253d-48e2-ae6e-f073bc9d85d8,Facebook,Share,2025-02-01 04:06:32,Neutral,502
554f37a4-24ce-4013-8806-69cfc42518cc,Instagram,Like,2025-02-02 13:52:21,Positive,658
6e190035-ee0a-4d3c-b715-f414acf6f6b8,LinkedIn,Share,2025-02-02 12:08:00,Neutral,79
1df44b75-ccf0-4d25-8327-4dc250ba37e9,TikTok,Share,2025-02-03 05:16:30,Positive,172
512c3279-115c-4671-8a42-7d075942d0c6,TikTok,Share,2025-02-02 10:25:35,Negative,505
66145f5b-9df6-4cf0-82ad-365f0b7dec57,Twitter,Share,2025-02-03 09:58:43,Positive,415
3653d932-25c6-475c-9dca-bd047f6d8afb,LinkedIn,Like,2025-02-03 10:18:23,Negative,14
ab67f34a-24af-4967-b1f0-4ceac3de8499,Instagram,Comment,2025-02-01 14:13:28,Negative,157
598064f7-51b9-4cf9-b80c-c7e109660b3a,TikTok,Comment,2025-02-02 05:40:06,Negative,189
a307c871-fd0c-44b9-8ce8-8c5fab2794f0,Facebook,Comment,2025-02-01 11:16:10,Negative,126
27c46544-6787-44db-8fbd-e91d586595b6,Facebook,Comment,2025-02-01 14:10:10,Neutral,615
2b23988d-4c78-49bc-9abf-9ab1df3658fa,LinkedIn,Comment,2025-02-01 23:01:29,Positive,839
35eefe32-45da-4a9f-b4b2-39e73e2e2a2c,TikTok,Share,2025-02-03 10:16:39,Negative,866
76b35288-b9ad-4035-9bf3-c786818e9d28,TikTok,Like,2025-02-02 06:23:07,Neutral,329
e5e3412b-a6e4-4808-b861-1691f30644a4,Facebook,Like,2025-02-01 05:55:39,Negative,551
96e1e9cd-9b3b-4103-a4ee-06e77eb0c7c2,TikTok,Like,2025-02-03 12:05:37,Positive,505
7d50180d-f8b6-4929-8e06-c9c4d6064b7a,Instagram,Like,2025-02-02 20:40:50,Neutral,192
9207cc66-8a36-4c7e-ab30-a51fd7b5193a,TikTok,Like,2025-02-03 00:30:13,Positive,24
3ded7d0e-c6c4-4a64-890b-af0f238af993,Twitter,Share,2025-02-02 09:05:42,Neutral,396
1332b7d9-d536-4e28-8d68-635c6ef4d8d3,Facebook,Share,2025-02-01 09:09:38,Positive,311
5a52a7be-120c-442d-a3d8-7f6baf79027c,TikTok,Share,2025-02-02 21:27:51,Positive,835
ee0ff3e8-cf58-4777-b2c9-cddf1e282d10,Twitter,Share,2025-02-01 00:30:16,Neutral,90
eaf8b88e-a72d-4d95-9a76-fe192e75df95,Facebook,Share,2025-02-03 09:51:47,Positive,363
64a37da0-f1f3-4ad3-9fbc-4157949dacd8,Twitter,Like,2025-02-03 14:25:46,Neutral,88
34cd33f1-df6d-4044-a85a-c2bdb7a5485d,Instagram,Comment,2025-02-01 17:15:28,Negative,216
f2f98881-c5ea-4ac3-80d2-1fef0f623d51,Facebook,Comment,2025-02-03 19:52:26,Neutral,768
2ab743e7-4474-4ac1-9f95-9fb4b78c6b4f,Facebook,Like,2025-02-02 19:09:09,Neutral,110
82bd33f7-f04f-4009-8950-e4319591671a,Twitter,Like,2025-02-02 16:26:15,Negative,124
bd9b08fc-bd19-44e8-8215-ac9e60c935fa,Instagram,Share,2025-02-01 13:56:55,Positive,18
9953e511-f05f-47f5-bc45-39fbe3dc2256,TikTok,Like,2025-02-03 15:02:57,Positive,591
201c2447-2129-4a40-af23-50417eaf4ecb,LinkedIn,Comment,2025-02-03 08:04:24,Positive,255
1ca9619c-6aed-4605-870d-86dc0f7dc43b,Instagram,Comment,2025-02-01 06:29:06,Negative,516
45d64e6d-8926-4ddb-b558-ad4c3c18fe35,Instagram,Comment,2025-02-02 05:49:52,Neutral,574
7b70014d-295e-4553-be97-988034571f84,TikTok,Share,2025-02-03 21:20:10,Neutral,522
34b28aef-76a1-4810-88c8-efc4d060e311,LinkedIn,Comment,2025-02-01 09:20:00,Negative,157
76dbca99-5c53-49e4-b6cb-e841b1167946,Twitter,Comment,2025-02-02 20:18:36,Positive,78
dd8fea88-b60f-4398-b225-80f8657ba18f,TikTok,Share,2025-02-01 19:57:44,Positive,404
7476d879-696b-4fea-9403-e1b7810337c2,Facebook,Share,2025-02-01 08:54:50,Negative,447
89d0a6bf-2b12-41e7-9337-e83c08bd7021,TikTok,Share,2025-02-01 00:15:00,Neutral,61
0b769934-8f2a-46a8-ad04-ce3c5a6580fd,Twitter,Share,2025-02-03 19:03:19,Neutral,267
